customer_id,customer_name,gender,age,state,city,mobile,email,business_type,income_type,net_worth_inr,demat,estimated_annual_income_inr,risk_profile,demat_account_open_date,primary_stock,stock_total_holding,avg_buy_date,avg_sell_date,avg_buy_price_inr,avg_sell_price_inr,holding_value_inr,current_estimated_value_inr,portfolio_value_inr,num_trades_last_12m,is_active_trader
CUST207346,Vivaan Bose,Female,33,Chandigarh,Chandigarh,9134263136,vivaan.bose21@example.com,Freelancer,Inheritance,1123332,Groww,175996,Low,6/24/2013,HCLTECH,333,2/5/2015,10/11/2023,1338,1097,445424,441366,365328,7,FALSE
CUST207347,Pooja Gupta,Female,36,Uttarakhand,Dehradun,9726348277,pooja.gupta69@example.com,Freelancer,Investments,155269,Groww,17889,Moderate,3/21/2020,SBILIFE,954,3/30/2023,9/1/2023,1228,1165,1171407,1180269,1110933,4,FALSE
CUST207348,Priya Nair,Female,43,Arunachal Pradesh,Naharlagun,9146384830,priya.nair68@example.com,Professional Services,None/Student,168003,Groww,29149,Moderate,4/1/2018,SBILIFE,1671,4/9/2023,-,1356,-,2265592,2216128,2265592,4,FALSE
CUST207349,Sana Khan,Female,31,Ladakh,Leh,9563924291,sana.khan38@example.com,Professional Services,Business Income,171613,Groww,20416,Moderate,12/1/2015,INFY,980,3/4/2021,-,1646,-,1612884,1712012,1612884,5,FALSE
CUST207350,Pooja Verma,Female,37,Punjab,Chandigarh,9104913126,pooja.verma53@example.com,Small Business,None/Student,1075839,Groww,195149,Low,10/27/2018,BHARTIARTL,738,5/29/2019,11/25/2019,997,976,735764,744543,719993,7,FALSE
CUST207351,Aditya Gupta,Female,43,Tamil Nadu,Madurai,9654224905,aditya.gupta55@example.com,Retired,Business Income,898641,Groww,98112,Low,9/2/2014,KOTAKBANK,271,12/6/2024,6/30/2025,1444,1730,391305,533945,468825,3,FALSE
CUST207352,Smita Thakur,Female,18,Bihar,Patna,9801969881,smita.thakur15@example.com,Entrepreneur,Inheritance,2104581,Groww,219231,Low,5/2/2012,AXISBANK,205,8/15/2016,7/7/2025,1207,997,247410,309804,204348,4,FALSE
CUST207353,Neha Bose,Female,49,Jharkhand,Ranchi,9270297116,neha.bose92@example.com,Student,None/Student,7909,Zerodha,700,High,8/20/2022,ONGC,1583,1/3/2025,-,114,-,180858,203070,180858,4,FALSE
CUST207354,Isha Kumar,Female,46,Uttar Pradesh,Lucknow,9172714016,isha.kumar27@example.com,Student,Business Income,22682,Zerodha,2705,Moderate,2/11/2019,ICICIBANK,1121,1/25/2025,-,1095,-,1227585,1256005,1227585,3,FALSE
CUST207355,Arjun Mehta,Female,41,Andaman and Nicobar Islands,Port Blair,9709543828,arjun.mehta16@example.com,Agriculture,None/Student,131200,Groww,22912,High,4/17/2010,TCS,230,9/28/2019,-,2878,-,661855,914582,661855,4,FALSE
CUST207356,Smita Nair,Female,21,Gujarat,Ahmedabad,9787346555,smita.nair98@example.com,Entrepreneur,None/Student,2927491,Groww,459843,Low,11/4/2017,ONGC,73,5/11/2025,-,127,-,9291,13268,9291,3,FALSE
CUST207357,Ankit Iyer,Female,32,Tamil Nadu,Chennai,9646524870,ankit.iyer78@example.com,Freelancer,None/Student,125284,Groww,9508,Low,5/20/2015,POWERGRID,1741,6/13/2021,4/12/2024,321,239,559714,790162,416795,9,FALSE
CUST207358,Kavya Chopra,Female,56,Kerala,Kochi,9609878368,kavya.chopra86@example.com,Entrepreneur,Business Income,534291,Groww,100876,Low,4/5/2012,INFY,1022,6/23/2016,6/14/2022,1800,1580,1839528,2676276,1615097,2,FALSE
CUST207359,Vivek Mishra,Female,42,Assam,Guwahati,9593645702,vivek.mishra52@example.com,Salaried,Investments,229356,Upstox,26835,High,4/9/2010,HCLTECH,1816,5/19/2017,-,1151,-,2090361,2894436,2090361,4,FALSE
CUST207360,Arjun Patel,Female,29,Lakshadweep,Kavaratti,9257329125,arjun.patel92@example.com,Salaried,Business Income,415313,Upstox,34619,Moderate,12/15/2010,TCS,835,1/27/2022,2/27/2022,3323,2591,2774880,3550887,2163118,4,FALSE
CUST207361,Neha Kumar,Female,29,Ladakh,Leh,9094299169,neha.kumar67@example.com,Salaried,Investments,130392,Upstox,24888,Low,10/12/2010,HCLTECH,849,8/28/2015,10/31/2021,1286,1427,1091958,1264610,1211667,4,FALSE
CUST207362,Rohit Desai,Female,29,Tamil Nadu,Chennai,9288440619,rohit.desai71@example.com,Professional Services,Investments,748396,Groww,86890,Low,2/3/2012,SBILIFE,1210,5/16/2015,-,1746,-,2113192,2270016,2113192,3,FALSE
CUST207363,Deepa Mishra,Female,49,Delhi,New Delhi,9486578346,deepa.mishra58@example.com,Agriculture,None/Student,476497,Groww,36242,High,6/12/2024,AXISBANK,680,9/18/2024,2/2/2025,641,773,435622,393718,525368,9,FALSE
CUST207364,Aisha Kumar,Female,39,Goa,Panaji,9020459615,aisha.kumar92@example.com,Retired,Business Income,901634,Groww,156432,Low,1/30/2011,ITC,1878,10/7/2022,-,410,-,769041,1076177,769041,7,FALSE
CUST207365,Ananya Thakur,Male,31,Puducherry,Puducherry,9722156065,ananya.thakur65@example.com,Entrepreneur,Investments,1745779,Groww,218306,High,3/28/2013,HINDUNILVR,663,2/2/2016,-,2292,-,1519748,1765527,1519748,5,FALSE
CUST207366,Aisha Chopra,Female,36,Tamil Nadu,Chennai,9546389678,aisha.chopra64@example.com,Salaried,Inheritance,410206,Upstox,32619,Moderate,8/10/2014,ITC,1055,11/17/2015,-,526,-,554993,789935,554993,3,FALSE
CUST207367,Ankit Gupta,Female,36,Ladakh,Leh,9267279658,ankit.gupta51@example.com,Salaried,Pension,565867,Upstox,86038,Moderate,3/6/2012,HINDUNILVR,1894,8/23/2018,6/25/2023,2564,2817,4856898,5309154,5335568,3,FALSE
CUST207368,Aisha Nair,Male,36,Puducherry,Puducherry,9372748671,aisha.nair23@example.com,Student,Salary,18280,Zerodha,3607,Low,10/30/2013,SUNPHARMA,1448,11/28/2020,-,876,-,1269056,1399582,1269056,8,FALSE
CUST207369,Rahul Mehta,Female,28,Maharashtra,Nagpur,9246572671,rahul.mehta10@example.com,Retired,Inheritance,497693,Groww,31179,Low,3/15/2014,ITC,35,10/31/2021,-,424,-,14833,13538,14833,9,FALSE
CUST207370,Priya Reddy,Male,53,Andhra Pradesh,Visakhapatnam,9878438233,priya.reddy99@example.com,Freelancer,Inheritance,269678,Groww,31057,Moderate,8/21/2016,MARUTI,322,8/19/2020,9/3/2024,14752,20888,4750289,5658841,6726074,6,FALSE
CUST207371,Arjun Joshi,Female,33,Sikkim,Gangtok,9177271845,arjun.joshi40@example.com,Retired,Investments,350854,Groww,44549,Low,10/1/2012,SBILIFE,510,7/22/2025,-,1091,-,556232,663718,556232,3,FALSE
CUST207372,Aditya Patel,Female,24,Himachal Pradesh,Shimla,9580940572,aditya.patel23@example.com,Professional Services,Inheritance,850626,Groww,126895,Moderate,4/14/2020,SUNPHARMA,1972,4/15/2022,6/20/2023,1268,927,2499944,3232206,1827295,7,FALSE
CUST207373,Deepa Rao,Male,37,Andhra Pradesh,Visakhapatnam,9534959136,deepa.rao53@example.com,Entrepreneur,None/Student,3516146,Groww,296316,Low,8/17/2024,POWERGRID,283,10/12/2024,5/26/2025,283,297,80154,108192,84076,6,FALSE
CUST207374,Kavya Chopra,Male,38,Arunachal Pradesh,Itanagar,9201505386,kavya.chopra24@example.com,Freelancer,Inheritance,916232,Groww,71216,Low,11/19/2010,POWERGRID,1078,11/20/2016,-,324,-,349067,386894,349067,3,FALSE
CUST207375,Rohit Thakur,Male,36,Arunachal Pradesh,Itanagar,9807488296,rohit.thakur93@example.com,Salaried,None/Student,549771,Upstox,88670,High,6/14/2014,HDFC,854,7/28/2018,1/19/2022,2515,1921,2147537,3127777,1640696,7,FALSE
CUST207376,Pooja Gupta,Female,26,Andhra Pradesh,Guntur,9598058546,pooja.gupta87@example.com,Student,Pension,33466,Zerodha,5033,Low,5/4/2014,SBI,660,10/17/2019,-,547,-,361225,424011,361225,3,FALSE
CUST207377,Vivek Desai,Male,46,Arunachal Pradesh,Naharlagun,9778554597,vivek.desai90@example.com,Agriculture,Investments,92922,Groww,8072,Low,5/13/2015,HINDUNILVR,1254,11/12/2016,6/27/2019,3293,3089,4129899,5138702,3873267,3,FALSE
CUST207378,Ankit Desai,Female,39,West Bengal,Howrah,9242836130,ankit.desai14@example.com,Entrepreneur,Investments,1376251,Groww,80550,Moderate,2/12/2017,ICICIBANK,190,10/5/2020,-,1362,-,258695,325018,258695,3,FALSE
CUST207379,Rohit Patel,Male,41,Goa,Margao,9975704030,rohit.patel90@example.com,Student,Inheritance,45161,Zerodha,7678,Low,6/11/2012,LARSEN,983,3/14/2020,-,2501,-,2458365,3505457,2458365,5,FALSE
CUST207380,Neha Gupta,Male,30,West Bengal,Howrah,9665124093,neha.gupta69@example.com,Salaried,Salary,297296,Upstox,45287,Moderate,12/4/2022,INFY,908,4/1/2023,-,1743,-,1582426,2082111,1582426,6,FALSE
CUST207381,Rahul Kumar,Male,49,Meghalaya,Shillong,9212050833,rahul.kumar67@example.com,Small Business,Investments,470160,Groww,85554,Low,12/18/2010,HCLTECH,646,8/30/2016,-,1500,-,968787,1077470,968787,4,FALSE
CUST207382,Aisha Iyer,Female,21,Madhya Pradesh,Bhopal,9411664804,aisha.iyer48@example.com,Freelancer,Inheritance,455530,Groww,27398,Moderate,10/29/2019,LARSEN,1886,4/10/2022,-,3026,-,5707545,7554852,5707545,3,FALSE
CUST207383,Pooja Desai,Male,46,West Bengal,Durgapur,9336347371,pooja.desai73@example.com,Small Business,Salary,237579,Groww,29252,Low,8/2/2011,RELIANCE,1221,10/18/2019,-,2226,-,2718495,3902815,2718495,3,FALSE
CUST207384,Aisha Reddy,Female,45,Karnataka,Mangalore,9369074570,aisha.reddy77@example.com,Retired,None/Student,103712,Groww,7669,Moderate,5/17/2015,DIVISLAB,1628,7/16/2019,3/4/2022,4051,4816,6595191,9188826,7841050,6,FALSE
CUST207385,Priya Bose,Male,28,Arunachal Pradesh,Naharlagun,9575177692,priya.bose23@example.com,Student,Business Income,12230,Zerodha,1850,Moderate,12/3/2015,BAJAJ_AUTO,1954,4/17/2024,-,6279,-,12270026,11391866,12270026,6,FALSE
CUST207386,Karan Patel,Male,41,Himachal Pradesh,Dharamshala,9840849455,karan.patel64@example.com,Small Business,Investments,891189,Groww,77913,Low,6/7/2013,RELIANCE,1941,4/12/2020,-,2332,-,4526606,4253517,4526606,1,FALSE
CUST207387,Ananya Chopra,Male,35,Andhra Pradesh,Guntur,9286538381,ananya.chopra47@example.com,Retired,Investments,94634,Groww,8464,Moderate,2/5/2018,HINDUNILVR,1739,11/18/2021,5/25/2025,2572,3170,4472395,5847486,5512282,4,FALSE
CUST207388,Siddharth Khan,Female,43,Mizoram,Aizawl,9988058781,siddharth.khan34@example.com,Freelancer,Inheritance,1295129,Groww,203644,Low,8/20/2016,INFY,980,4/6/2019,-,1775,-,1739882,2590272,1739882,8,FALSE
CUST207389,Karan Singh,Female,51,Lakshadweep,Kavaratti,9048458339,karan.singh74@example.com,Professional Services,Business Income,1204527,Groww,209248,Low,8/14/2013,KOTAKBANK,1239,8/6/2015,-,2053,-,2543134,3203438,2543134,6,FALSE
CUST207390,Priya Desai,Female,56,Maharashtra,Pune,9997476920,priya.desai39@example.com,Retired,Pension,559579,Groww,104406,Moderate,1/21/2024,MARUTI,1228,3/3/2024,-,20108,-,24692145,28675775,24692145,7,FALSE
CUST207391,Priya Mehta,Non-binary,45,Andaman and Nicobar Islands,Port Blair,9361010395,priya.mehta55@example.com,Entrepreneur,None/Student,2463860,Groww,152050,Moderate,4/12/2011,POWERGRID,1719,9/21/2016,11/13/2017,329,263,564760,705423,451461,2,FALSE
CUST207392,Neha Gupta,Female,41,Dadra and Nagar Haveli and Daman and Diu,Diu,9738533137,neha.gupta65@example.com,Small Business,Investments,948562,Groww,162206,Low,8/4/2013,BAJAJ_AUTO,1221,4/2/2016,10/15/2020,4616,4844,5636539,6611283,5914463,4,FALSE
CUST207393,Siddharth Thakur,Male,41,Madhya Pradesh,Indore,9852406245,siddharth.thakur39@example.com,Retired,Salary,557294,Groww,109076,High,9/13/2015,ONGC,443,6/13/2020,5/15/2022,138,138,61227,62949,61063,4,FALSE
CUST207394,Vivek Rao,Female,18,Assam,Dibrugarh,9623593908,vivek.rao74@example.com,Entrepreneur,None/Student,2855011,Groww,165183,Moderate,3/26/2013,AXISBANK,1856,3/9/2019,-,921,-,1710007,1825857,1710007,6,FALSE
CUST207395,Karan Chopra,Female,35,Odisha,Bhubaneswar,9417137732,karan.chopra39@example.com,Salaried,Pension,935251,Upstox,174714,Moderate,7/25/2016,BHARTIARTL,601,2/9/2025,-,984,-,591510,638481,591510,5,FALSE
CUST207396,Arjun Joshi,Female,32,Sikkim,Gangtok,9793876250,arjun.joshi90@example.com,Retired,None/Student,1421099,Groww,274412,Low,4/30/2015,BHARTIARTL,1457,1/21/2019,-,854,-,1243841,1566747,1243841,5,FALSE
CUST207397,Neha Reddy,Female,19,Andaman and Nicobar Islands,Port Blair,9372359967,neha.reddy31@example.com,Entrepreneur,Inheritance,1528357,Groww,120508,Moderate,4/26/2021,BHARTIARTL,380,11/13/2021,7/3/2025,890,1239,338303,473259,470907,4,FALSE
CUST207398,Sana Mehta,Male,26,Uttar Pradesh,Lucknow,9092600534,sana.mehta94@example.com,Retired,None/Student,1556941,Groww,149917,High,1/18/2010,SBI,1159,4/9/2016,2/24/2021,618,472,716389,666820,547083,5,FALSE
CUST207399,Vivaan Thakur,Female,24,Himachal Pradesh,Shimla,9627160991,vivaan.thakur91@example.com,Retired,Inheritance,980181,Groww,92974,Moderate,7/4/2014,SBI,1916,7/13/2017,3/31/2018,847,828,1622795,1969478,1586486,3,FALSE
CUST207400,Arjun Kumar,Female,34,Uttarakhand,Dehradun,9050502858,arjun.kumar49@example.com,Professional Services,Business Income,4128312,Groww,794423,Low,2/18/2020,ICICIBANK,241,2/27/2020,-,1118,-,269344,328121,269344,4,FALSE
CUST207401,Isha Iyer,Female,29,Nagaland,Kohima,9028923038,isha.iyer49@example.com,Small Business,Investments,570148,Groww,29931,Moderate,7/14/2014,SBILIFE,1262,12/3/2023,-,1268,-,1600481,2363247,1600481,6,FALSE
CUST207402,Rahul Verma,Male,47,Karnataka,Bengaluru,9655921251,rahul.verma12@example.com,Student,None/Student,11721,Zerodha,1565,Low,6/20/2012,HCLTECH,934,5/28/2018,-,1419,-,1325720,1843739,1325720,8,FALSE
CUST207403,Isha Iyer,Female,25,Kerala,Kochi,9764714056,isha.iyer21@example.com,Agriculture,Pension,49054,Groww,6717,Moderate,1/27/2021,ITC,446,4/18/2021,-,449,-,200035,226996,200035,4,FALSE
CUST207404,Ananya Singh,Female,40,Maharashtra,Pune,9436754798,ananya.singh99@example.com,Retired,None/Student,963159,Groww,142343,Low,7/21/2011,INFY,179,8/10/2015,2/25/2019,2093,1534,374647,474244,274566,4,FALSE
CUST207405,Arjun Bose,Male,32,Tamil Nadu,Madurai,9002655230,arjun.bose72@example.com,Student,Salary,13558,Zerodha,1134,High,6/21/2013,INFY,1445,12/30/2019,-,1538,-,2222786,2875611,2222786,4,FALSE
CUST207406,Vivaan Singh,Male,45,Andaman and Nicobar Islands,Port Blair,9155716007,vivaan.singh79@example.com,Student,Inheritance,23323,Zerodha,2825,Low,10/28/2021,ONGC,1883,3/12/2023,-,133,-,251305,327202,251305,4,FALSE
CUST207407,Ananya Nadkarni,Male,43,Punjab,Amritsar,9759918066,ananya.nadkarni57@example.com,Salaried,Inheritance,734499,Upstox,82172,Moderate,3/4/2010,DIVISLAB,147,10/30/2015,-,4771,-,701287,1013283,701287,7,FALSE
CUST207408,Karan Mishra,Female,53,Bihar,Patna,9175552827,karan.mishra84@example.com,Freelancer,Salary,818987,Groww,91114,High,3/30/2014,DIVISLAB,1923,9/15/2022,-,4600,-,8845858,11043072,8845858,8,FALSE
CUST207409,Aisha Bose,Male,44,Manipur,Imphal,9027961511,aisha.bose98@example.com,Freelancer,Business Income,1198101,Groww,119935,Low,2/4/2015,HINDUNILVR,1759,5/12/2025,7/4/2025,2852,2176,5016193,5174872,3828147,4,FALSE
CUST207410,Vivaan Verma,Male,53,Andhra Pradesh,Vijayawada,9584085041,vivaan.verma14@example.com,Professional Services,Investments,2594957,Groww,496931,Low,5/2/2012,ITC,293,7/22/2018,7/5/2025,499,561,146087,187842,164338,7,FALSE
CUST207411,Aisha Mishra,Male,27,Nagaland,Kohima,9458093975,aisha.mishra45@example.com,Retired,None/Student,1699590,Groww,251029,Moderate,5/8/2011,HCLTECH,1837,9/5/2018,5/25/2025,1485,1294,2727522,2839910,2376564,8,FALSE
CUST207412,Sana Mehta,Female,47,Andhra Pradesh,Vijayawada,9028898372,sana.mehta23@example.com,Freelancer,Salary,503703,Groww,82613,High,3/4/2018,LARSEN,660,8/11/2024,-,2987,-,1971189,1911823,1971189,9,FALSE
CUST207413,Ananya Chopra,Female,33,Madhya Pradesh,Indore,9175504612,ananya.chopra81@example.com,Freelancer,Business Income,1038423,Groww,102037,High,1/3/2015,HINDUNILVR,1671,12/19/2017,1/11/2025,2252,1995,3763510,4761386,3332860,1,FALSE
CUST207414,Arjun Sharma,Male,29,Goa,Panaji,9307855010,arjun.sharma91@example.com,Salaried,Salary,285584,Upstox,14313,Moderate,10/3/2017,KOTAKBANK,606,3/13/2021,-,2369,-,1435826,1534712,1435826,4,FALSE
CUST207415,Ankit Chopra,Female,33,Lakshadweep,Kavaratti,9525083662,ankit.chopra84@example.com,Retired,Investments,793798,Groww,153073,Low,10/9/2010,DIVISLAB,399,9/8/2017,9/9/2017,4691,4496,1871661,2390320,1793836,5,FALSE
CUST207416,Ananya Mehta,Male,45,Nagaland,Kohima,9783440938,ananya.mehta98@example.com,Entrepreneur,None/Student,1016149,Groww,184381,Low,9/7/2013,HDFC,1080,4/30/2020,-,2639,-,2850012,3968056,2850012,3,FALSE
CUST207417,Rahul Kumar,Male,49,Andhra Pradesh,Guntur,9988139468,rahul.kumar94@example.com,Agriculture,Salary,219536,Groww,26055,High,6/20/2016,ICICIBANK,1803,6/25/2017,-,1247,-,2248792,2221009,2248792,6,FALSE
CUST207418,Deepa Rao,Male,56,Telangana,Warangal,9125200910,deepa.rao75@example.com,Salaried,Investments,355391,Upstox,38327,High,12/7/2012,ONGC,1177,11/8/2024,-,122,-,143971,134676,143971,3,FALSE
CUST207419,Pooja Iyer,Male,39,Punjab,Chandigarh,9766941160,pooja.iyer13@example.com,Freelancer,Investments,921101,Groww,107495,Low,2/24/2014,HDFC,1577,1/5/2017,-,2666,-,4204724,3997756,4204724,11,TRUE
CUST207420,Priya Reddy,Female,32,Chhattisgarh,Bhilai,9986144301,priya.reddy18@example.com,Small Business,Pension,1690662,Groww,152771,Low,1/3/2019,ITC,1536,8/13/2023,-,553,-,849946,1258512,849946,7,FALSE
CUST207421,Ananya Thakur,Male,47,Tripura,Agartala,9123970429,ananya.thakur17@example.com,Student,Business Income,20353,Zerodha,2895,Low,4/18/2014,ICICIBANK,1153,1/1/2023,-,1029,-,1186402,1131249,1186402,5,FALSE
CUST207422,Rohit Chopra,Non-binary,27,Meghalaya,Shillong,9410080299,rohit.chopra64@example.com,Small Business,Inheritance,1233212,Groww,241772,Moderate,7/8/2015,HDFC,194,3/7/2025,-,2654,-,514839,748662,514839,8,FALSE
CUST207423,Smita Desai,Male,35,Odisha,Cuttack,9238151113,smita.desai32@example.com,Salaried,None/Student,436557,Upstox,26184,Moderate,2/17/2019,HCLTECH,1900,8/3/2021,1/28/2022,1371,1726,2604919,3868718,3279913,6,FALSE
CUST207424,Vivaan Joshi,Female,26,Bihar,Patna,9316448212,vivaan.joshi47@example.com,Salaried,Pension,322238,Upstox,54278,Low,4/19/2014,ITC,1008,3/23/2017,11/6/2021,469,443,472298,445321,446685,4,FALSE
CUST207425,Pooja Rao,Female,33,Punjab,Chandigarh,9370037227,pooja.rao52@example.com,Retired,Salary,837378,Groww,49287,Low,3/17/2013,HINDUNILVR,1542,5/27/2020,-,2183,-,3365693,4113267,3365693,3,FALSE
CUST207426,Ankit Khan,Non-binary,24,Punjab,Ludhiana,9182221306,ankit.khan42@example.com,Salaried,Business Income,480960,Upstox,86023,Low,6/3/2025,ITC,1184,6/15/2025,-,499,-,590615,778999,590615,4,FALSE
CUST207427,Smita Thakur,Male,39,Gujarat,Ahmedabad,9014180537,smita.thakur14@example.com,Entrepreneur,Salary,2623855,Groww,188534,Low,8/12/2010,DIVISLAB,1352,12/25/2024,-,5118,-,6918928,6380932,6918928,1,FALSE
CUST207428,Vivaan Agarwal,Female,28,Andaman and Nicobar Islands,Port Blair,9152899086,vivaan.agarwal12@example.com,Entrepreneur,Business Income,940350,Groww,116793,Low,5/12/2012,RELIANCE,1330,11/17/2018,-,2912,-,3873027,4688235,3873027,2,FALSE
CUST207429,Deepa Nair,Male,41,Manipur,Imphal,9387421436,deepa.nair74@example.com,Retired,Inheritance,461385,Groww,58270,Moderate,6/29/2012,TCS,340,4/20/2017,7/28/2019,3719,3280,1264300,1456939,1115350,2,FALSE
CUST207430,Ananya Iyer,Female,23,Ladakh,Leh,9625799976,ananya.iyer44@example.com,Freelancer,Pension,1069653,Groww,154658,High,6/5/2020,POWERGRID,517,4/7/2021,-,318,-,164587,198308,164587,5,FALSE
CUST207431,Arjun Patel,Female,39,Bihar,Gaya,9478309112,arjun.patel41@example.com,Agriculture,Pension,847971,Groww,119379,Low,1/5/2010,HCLTECH,1643,5/12/2017,-,1171,-,1924150,2364413,1924150,4,FALSE
CUST207432,Arjun Iyer,Male,49,Andaman and Nicobar Islands,Port Blair,9300031889,arjun.iyer98@example.com,Entrepreneur,Pension,1247298,Groww,193784,Low,11/7/2017,INFY,1578,7/23/2019,5/29/2021,1508,1446,2380082,3164346,2280999,2,FALSE
CUST207433,Deepa Singh,Female,41,Rajasthan,Jaipur,9232933382,deepa.singh91@example.com,Agriculture,Inheritance,324001,Groww,57442,Low,2/15/2013,RELIANCE,1944,4/14/2021,11/9/2023,2615,2358,5084007,4955265,4584088,6,FALSE
CUST207434,Sana Joshi,Male,43,Karnataka,Mysuru,9766614302,sana.joshi37@example.com,Student,None/Student,25598,Zerodha,1418,Low,9/8/2011,LARSEN,1108,1/10/2020,-,2508,-,2778676,4156973,2778676,3,FALSE
CUST207435,Isha Patel,Female,32,Mizoram,Aizawl,9525784081,isha.patel61@example.com,Professional Services,None/Student,183263,Groww,29453,Low,10/24/2011,BAJAJ_AUTO,177,6/23/2024,7/5/2025,5285,4481,935410,997709,793153,6,FALSE
CUST207436,Rahul Patel,Female,40,Tripura,Agartala,9252418523,rahul.patel77@example.com,Freelancer,Inheritance,164202,Groww,9477,Low,6/16/2020,KOTAKBANK,1066,1/7/2021,-,2108,-,2247245,3343633,2247245,4,FALSE
CUST207437,Kavya Mishra,Female,32,Meghalaya,Shillong,9379190465,kavya.mishra52@example.com,Entrepreneur,None/Student,87317,Groww,14762,Moderate,9/29/2015,TCS,470,7/20/2019,-,2931,-,1377457,1806371,1377457,1,FALSE
CUST207438,Karan Iyer,Female,44,Puducherry,Puducherry,9748559320,karan.iyer50@example.com,Salaried,Business Income,86988,Upstox,14700,Low,8/7/2013,MARUTI,764,2/22/2015,-,13166,-,10059068,13178940,10059068,4,FALSE
CUST207439,Vivaan Joshi,Female,43,Tripura,Agartala,9693639309,vivaan.joshi67@example.com,Retired,Business Income,873772,Groww,68715,Low,4/6/2013,SUNPHARMA,266,12/25/2020,3/30/2021,868,1394,230931,335575,370730,7,FALSE
CUST207440,Vivek Reddy,Female,44,West Bengal,Howrah,9540981138,vivek.reddy10@example.com,Professional Services,Investments,4072457,Groww,331446,Low,1/17/2017,DIVISLAB,1059,3/17/2021,-,4269,-,4521210,6472283,4521210,4,FALSE
CUST207441,Siddharth Singh,Male,50,Sikkim,Gangtok,9356531144,siddharth.singh18@example.com,Agriculture,Pension,395555,Groww,24411,Low,3/24/2013,SUNPHARMA,1443,10/22/2015,-,940,-,1356896,1406133,1356896,3,FALSE
CUST207442,Ananya Sharma,Female,46,Madhya Pradesh,Indore,9134613226,ananya.sharma74@example.com,Retired,Investments,905738,Groww,77928,Low,7/12/2023,DIVISLAB,516,9/16/2023,-,4483,-,2313006,3048707,2313006,6,FALSE
CUST207443,Deepa Bose,Female,30,Telangana,Hyderabad,9888835006,deepa.bose12@example.com,Freelancer,Investments,136399,Groww,17035,Low,3/19/2015,MARUTI,1024,6/3/2022,12/18/2022,15699,13674,16075325,19337811,14001920,4,FALSE
CUST207444,Karan Iyer,Female,46,Tamil Nadu,Coimbatore,9717360299,karan.iyer20@example.com,Professional Services,Pension,1924813,Groww,208498,Moderate,12/10/2010,INFY,124,9/14/2020,-,1815,-,225098,269096,225098,1,FALSE
CUST207445,Aisha Iyer,Female,42,Bihar,Gaya,9961044839,aisha.iyer23@example.com,Salaried,None/Student,395656,Upstox,33065,Moderate,6/18/2013,SBI,54,9/12/2018,-,703,-,37967,34508,37967,1,FALSE
CUST207446,Vivaan Reddy,Female,41,Himachal Pradesh,Shimla,9601209020,vivaan.reddy11@example.com,Agriculture,Salary,351715,Groww,50352,Low,9/8/2011,DIVISLAB,1386,3/8/2017,5/25/2020,4203,4053,5824707,7080916,5617915,4,FALSE
CUST207447,Deepa Mehta,Female,29,Odisha,Bhubaneswar,9063163754,deepa.mehta20@example.com,Small Business,Investments,343372,Groww,44095,Low,1/21/2012,BHARTIARTL,1671,3/6/2018,6/13/2025,994,818,1660356,1589448,1367429,4,FALSE
CUST207448,Kavya Desai,Male,28,Haryana,Faridabad,9446938536,kavya.desai46@example.com,Salaried,Pension,729394,Upstox,50194,Low,10/13/2010,BAJAJ_AUTO,750,1/31/2016,5/1/2017,5459,6060,4094273,4345349,4545278,3,FALSE
CUST207449,Priya Kumar,Male,28,Karnataka,Bengaluru,9125454996,priya.kumar75@example.com,Freelancer,Pension,635948,Groww,62394,Moderate,1/20/2011,RELIANCE,61,4/5/2016,-,2003,-,122211,110772,122211,6,FALSE
CUST207450,Arjun Iyer,Female,59,Nagaland,Kohima,9929449506,arjun.iyer63@example.com,Small Business,Investments,948212,Groww,181241,Moderate,9/28/2012,LARSEN,1502,1/20/2015,10/18/2017,2572,1704,3863565,4406602,2558657,2,FALSE
CUST207451,Aisha Mishra,Female,45,Ladakh,Leh,9802300399,aisha.mishra95@example.com,Agriculture,Business Income,190498,Groww,28771,Low,2/15/2015,SBI,606,8/28/2016,11/4/2018,725,736,439641,639760,446216,4,FALSE
CUST207452,Rohit Sharma,Female,41,Lakshadweep,Kavaratti,9868723904,rohit.sharma81@example.com,Small Business,None/Student,483985,Groww,93234,Low,11/9/2015,ITC,1966,3/23/2016,-,610,-,1198749,1655707,1198749,7,FALSE
CUST207453,Siddharth Khan,Female,44,Dadra and Nagar Haveli and Daman and Diu,Daman,9138582576,siddharth.khan68@example.com,Small Business,Pension,1069893,Groww,126640,Low,9/2/2012,LARSEN,1529,6/6/2019,-,2250,-,3439531,3214266,3439531,7,FALSE
CUST207454,Aisha Rao,Female,33,Chhattisgarh,Raipur,9887288961,aisha.rao47@example.com,Professional Services,Investments,2780647,Groww,147517,Low,11/28/2012,ITC,169,1/11/2017,-,403,-,68149,90480,68149,3,FALSE
CUST207455,Arjun Singh,Female,49,Tamil Nadu,Chennai,9614400153,arjun.singh18@example.com,Entrepreneur,Inheritance,1903819,Groww,321431,Moderate,2/25/2014,HDFC,224,2/8/2018,-,2485,-,556703,744084,556703,4,FALSE
